date,strategy_equity,benchmark_equity,strategy_drawdown
2021-12-14,1.0210843130067684,1.1241441213803745,-0.04832977167342656
2021-12-15,1.0309957559700058,1.1441773611975472,-0.0390921161069685
2021-12-16,1.0388301859973403,1.136630717689372,-0.03179027656448541
2021-12-17,1.0309873361608721,1.1193113123582816,-0.039099963531102566
2021-12-20,1.0393502830065562,1.107666150013433,-0.031305536143731216
2021-12-21,1.0353039411312708,1.1295835527718159,-0.035076804634773806
2021-12-22,1.0355232021299206,1.1399560107216637,-0.0348724491648188
2021-12-23,1.0350440837306758,1.1479962024762227,-0.03531899673253336
2021-12-27,1.0291601657466414,1.161596406426842,-0.040802921517189006
2021-12-28,1.0280250533852655,1.1596766630361002,-0.04186086808082379
2021-12-29,1.04068768782236,1.1597729234247147,-0.030059049119879777
2021-12-30,1.040167343978449,1.1569448589083784,-0.030544019595319938
2021-12-31,1.040167343978449,1.1538656395621918,-0.030544019595319938
2022-01-03,1.040167343978449,1.1704279388049816,-0.030544019595319938
2022-01-04,1.0613354125460124,1.1774313155472027,-0.010814972355719266
2022-01-05,1.046223338703176,1.1576840292891346,-0.02489971597708629
2022-01-06,1.0551214525802934,1.1597314329455035,-0.016606502618263574
2022-01-07,1.0650363898439645,1.1548462429243849,-0.00736559029656092
2022-01-10,1.063080287297268,1.153583223078671,-0.009188715511131207
2022-01-11,1.066410628519659,1.1641897830688286,-0.00608477340650182
2022-01-12,1.063115581389247,1.1648112395200894,-0.009155820738246834
2022-01-13,1.0660283611785548,1.151626918971408,-0.0064410539243360265
2022-01-14,1.0720556796384277,1.151204398067288,-0.0008234771367606752
2022-01-18,1.0848193489057194,1.1287915942291749,0.0
2022-01-19,1.0926672605447216,1.115283672634352,0.0
2022-01-20,1.1025683308645038,1.101422244157175,0.0
2022-01-21,1.1198658242658173,1.076411316973092,0.0
2022-01-24,1.1166882995949,1.076876558689458,-0.0028374155207393503
2022-01-25,1.1279834814574574,1.0685971059688302,0.0
2022-01-26,1.1300222844669083,1.0690292796139766,0.0
2022-01-27,1.123951902119435,1.0621654512793122,-0.005371913838262965
2022-01-28,1.110632377514651,1.083408663025266,-0.01715887130615712
2022-01-31,1.102723432265877,1.1075595923059534,-0.024157799873751773
2022-02-01,1.1093369907966661,1.121449746047909,-0.018305208626925973
2022-02-02,1.1087623917358531,1.1251126840732877,-0.01881369334329952
2022-02-03,1.106516359547762,1.0974301737075298,-0.020801293250809927
2022-02-04,1.0978471942332133,1.1023886575975441,-0.028472969671455406
2022-02-07,1.103303047533408,1.0997774563067237,-0.023644876123929848
2022-02-08,1.1069762067338194,1.1049168780063106,-0.020394356863467578
2022-02-09,1.090873746927392,1.1214199795617386,-0.03464404027924539
2022-02-10,1.098811709605514,1.1029853011831043,-0.02761943307703696
2022-02-11,1.0985787468150232,1.079506828145376,-0.02782559077294544
2022-02-14,1.0998520920533643,1.0754405806825558,-0.02669875880171413
2022-02-15,1.0500998509425736,1.09658151611693,-0.07072642249886107
2022-02-16,1.0586959420205317,1.0940724045560808,-0.06311941226895801
2022-02-17,1.0636087253090745,1.0704922289368581,-0.05877190217462369
2022-02-18,1.0550203175018253,1.062167930718788,-0.06637211318400271
2022-02-22,1.0546329388144293,1.0489459340602267,-0.06671491942129637
2022-02-23,1.0626116585407226,1.030513054667401,-0.059654244746144
2022-02-24,1.05466380452752,1.0444153664169857,-0.06668760516960859
2022-02-25,1.0415000786879471,1.0684448601572525,-0.07833669034298896
2022-02-28,1.0432198355862152,1.066001348286249,-0.07681481159607617
2022-03-01,1.0400836079975093,1.0432820712008892,-0.07959017950856417
2022-03-02,1.0464477660379812,1.0648731509165936,-0.07395829230779616
2022-03-03,1.042728652256501,1.0532506269729678,-0.07724947853713215
2022-03-04,1.0440728321684738,1.0398572884664812,-0.07605996225019707
2022-03-07,1.061322546475112,1.006712570086962,-0.060795029386704336
2022-03-08,1.0729923438407782,1.0054490012313564,-0.05046797873816633
2022-03-09,1.0470373199018652,1.033323213754374,-0.07343657351340782
2022-03-10,1.054309391711162,1.0279543597800311,-0.06700123864500973
2022-03-11,1.0671882584397994,1.0162218241484946,-0.05560423620915678
2022-03-14,1.0788871621267484,1.0085477643452792,-0.04525142826212769
2022-03-15,1.071071098063054,1.0311955509746495,-0.05216816271164493
2022-03-16,1.0682355517414788,1.0595394179003639,-0.05467744625459103
2022-03-17,1.0661999914674725,1.0733172675668168,-0.056478791504137704
2022-03-18,1.063364740340059,1.0869211301357704,-0.05898781381846396
2022-03-21,1.0390213694097077,1.0820135303562153,-0.0805301951192322
2022-03-22,1.0503281564239377,1.0952097780028789,-0.07052438623417645
2022-03-23,1.0398098228440686,1.0784501122651824,-0.07983246247696585
2022-03-24,1.0279304186658818,1.0949743056181593,-0.09034500222195951
2022-03-25,1.0238192718643022,1.0979474539386125,-0.09398311348586164
2022-03-28,1.0136662352179058,1.1049348481800276,-0.10296792448114767
2022-03-29,1.0137084667308738,1.1219324118410132,-0.10293055219783209
2022-03-30,0.9995972043403016,1.1132981704321336,-0.11541814875636291
2022-03-31,0.9828216029257316,1.0940360790945332,-0.13026352096288007
2022-04-01,0.9858632231059578,1.094857574705921,-0.12757187476967158
2022-04-04,0.9965014767862197,1.1041565429955935,-0.11815767663703858
2022-04-05,0.9897403322076863,1.0849754486374146,-0.12414087243014016
2022-04-06,0.9991391947905316,1.072647226614093,-0.11582345894897217
2022-04-07,1.0037422360058754,1.0757642343435485,-0.11175005147850325
2022-04-08,1.0057976306337904,1.0733375456974128,-0.10993115404951626
2022-04-11,0.9918104003040361,1.0571939071630816,-0.12230898988693317
2022-04-12,0.9954697057997574,1.052905846329745,-0.11907073030035564
2022-04-13,0.9976214066327622,1.0622328059333137,-0.1171666078219038
2022-04-14,1.000163021033401,1.0513645004007672,-0.11491743589354875
2022-04-18,1.0006747235974336,1.053507609680971,-0.11446461069614644
2022-04-19,1.010528717866578,1.0718442612598231,-0.10574443375397835
2022-04-20,1.0113124646356468,1.0627316852335018,-0.10505086622009696
2022-04-21,1.0272165194088865,1.04433757951048,-0.09097675901720892
2022-04-22,1.025129006376772,1.0165137212732822,-0.0928240792522248
2022-04-25,1.025303015282004,1.0230358602397087,-0.09267009210734811
2022-04-26,1.0485567471412094,0.9909849621660578,-0.07209197415441282
2022-04-27,1.048924972707361,0.9899643365371651,-0.07176611724768345
2022-04-28,1.031312302916719,1.0219295909211363,-0.08735224332036606
2022-04-29,1.0305400309067891,0.9863602446406559,-0.0880356564003959
2022-05-02,1.029813792022982,0.9958125960488062,-0.08867833300402572
2022-05-03,1.0246679892329946,1.0000090245679019,-0.09323205097996357
2022-05-04,1.034084244555003,1.031695832511655,-0.08489924599775878
2022-05-05,1.0151639693255121,0.9942501269336536,-0.10164252220528647
2022-05-06,1.0218406926178853,0.9880859746203877,-0.09573403404168968
2022-05-09,1.0209357536918842,0.9532218783605559,-0.09653484915696697
2022-05-10,1.0136558122122552,0.9571681269866338,-0.1029771481980547
2022-05-11,1.0248874012759708,0.9404921420628445,-0.09303788485953202
2022-05-12,1.0234952420333376,0.939053154820626,-0.0942698598938031
2022-05-13,1.0018659614597092,0.9673030892916737,-0.11341043868675327
2022-05-16,0.9932289553196222,0.9612460888895293,-0.12105365622220343
2022-05-17,0.9955763558778464,0.9824198978696341,-0.11897635156149788
2022-05-18,0.9901951576383421,0.9409126321511622,-0.12373837998648862
2022-05-19,1.0149950620083803,0.9344813397593859,-0.10179199475945955
2022-05-20,1.0082947598827325,0.9346716974077643,-0.10772134873570316
2022-05-23,0.9919959070318907,0.9524584387803505,-0.12214482787844494
2022-05-24,0.9845681612228822,0.9409686278086746,-0.12871792463158782
2022-05-25,0.9827026604048045,0.9515041938805144,-0.1303687777552125
2022-05-26,0.9807384553126202,0.974826113969106,-0.13210697807142213
2022-05-27,0.9819442805564172,0.9988456761504815,-0.13103989712941577
2022-05-31,0.9846348033139946,0.9943034381661936,-0.12865895049273368
2022-06-01,0.9858221637760491,0.9874707642685114,-0.12760820974330256
2022-06-02,1.0167056306923397,1.010689262998123,-0.10027824701530219
2022-06-03,0.9952291945630657,0.9938009417815293,-0.11928356790541672
2022-06-06,0.9862436924184159,0.9951602938199124,-0.12723518290289326
2022-06-07,0.9904459737903634,1.004931180600435,-0.12351642316716838
2022-06-08,1.0015129458695624,0.9954755417568124,-0.11372283570316544
2022-06-09,1.0121824935683434,0.9714762795825,-0.10428094429496693
2022-06-10,1.0257128160189892,0.9387206116615872,-0.0923074437395962
2022-06-13,1.0453345136095442,0.9002804696267549,-0.07494345201990049
2022-06-14,1.036264532267629,0.899638959792439,-0.08296982589463708
2022-06-15,1.0188949000472054,0.9149095854260616,-0.0983408787129606
2022-06-16,1.0503554330410139,0.8836805415508444,-0.0705002481110163
2022-06-17,1.058133251506558,0.8839928525704971,-0.06361735865612972
2022-06-21,1.0417243969725754,0.9037561602138905,-0.0781381825014077
2022-06-22,1.05340844920513,0.9008608373608352,-0.06779851717519103
2022-06-23,1.0635810689087388,0.9062985057411624,-0.058796376382535986
2022-06-24,1.0398062466453746,0.9379450495144745,-0.07983562719216064
2022-06-27,1.037898331227038,0.9347079459425712,-0.08152401462005687
2022-06-28,1.0302890563435778,0.9161553380295113,-0.08825775340384545
2022-06-29,1.029088098357649,0.9121827764510797,-0.08932052712294558
2022-06-30,1.016060454585162,0.9019487137028684,-0.10084918806314358
2022-07-01,1.0262026494708603,0.9084978622206337,-0.09187397135714481
2022-07-05,1.0224134858868925,0.912983725577532,-0.09522714733964788
2022-07-06,1.0223953542389348,0.9125680299430166,-0.09524319272937776
2022-07-07,1.0218841565618153,0.9311963176159441,-0.09569557113301308
2022-07-08,1.0218841565618153,0.9305329182041931,-0.09569557113301308
2022-07-11,1.0218841565618153,0.9163854516639209,-0.09569557113301308
2022-07-12,1.0218841565618153,0.9117821285566037,-0.09569557113301308
2022-07-13,1.0202328947570556,0.9094218948347232,-0.09715683594828062
2022-07-14,1.0243504664954541,0.9072383402056167,-0.09351303901170871
2022-07-15,1.0216453943462231,0.9302530746437014,-0.09590686096231482
2022-07-18,1.0242151499303207,0.926700235281248,-0.09363278582289414
2022-07-19,1.0461526649061628,0.9544237991810671,-0.07421943860187796
2022-07-20,1.0539350570081878,0.9645800920551563,-0.06733250176089667
2022-07-21,1.0685229712691742,0.975358459688935,-0.054423097706207346
2022-07-22,1.0605195519966635,0.9650235113279926,-0.06150562995581366
2022-07-25,1.0611593342366608,0.9656829961270041,-0.06093946214762824
2022-07-26,1.0594816437775298,0.9514659237831669,-0.06242411469138087
2022-07-27,1.0553923455933192,0.9774129627173037,-0.06604289127695928
2022-07-28,1.0752768208647914,0.9874356662619915,-0.04844635752289017
2022-07-29,1.090098819928704,0.9984289452914364,-0.03532980286051468
2022-08-01,1.0905540600935517,1.001009777811568,-0.0349269434026922
2022-08-02,1.0830282858788987,0.9951851942773909,-0.04158678924653181
2022-08-03,1.0999089764545,1.0117745326878556,-0.026648419616445262
2022-08-04,1.1015841141207412,1.0104097035206607,-0.025166026136894226
2022-08-05,1.0976267412670868,1.008334264732928,-0.028668056944650577
2022-08-08,1.0983347061804432,1.0079759857243196,-0.028041551677375876
2022-08-09,1.0972198031490938,0.9998114413965528,-0.02902817207121644
2022-08-10,1.1010144979364729,1.0235875777528212,-0.025670101314966498
2022-08-11,1.1056326505625607,1.0256369366044593,-0.02158332117835493
2022-08-12,1.1020147125475261,1.0442907637129168,-0.02478497309687555
2022-08-15,1.1034331770761487,1.0484032776389511,-0.02352971950752558
2022-08-16,1.1048730889806615,1.0505493144527462,-0.02225548631380403
2022-08-17,1.0946217171443153,1.0404434112456795,-0.03132731788496834
2022-08-18,1.0897018715915643,1.0462442950046347,-0.03568107764738937
2022-08-19,1.0863825199115813,1.0307287737302282,-0.03861849908200199
2022-08-22,1.084059146595868,1.0063615997042485,-0.04067454111555291
2022-08-23,1.078229855631736,1.0052110596712778,-0.04583310395476459
2022-08-24,1.0713989913296293,1.0096064782243972,-0.05187799740155985
2022-08-25,1.058941095485037,1.0262445615741365,-0.06290246657870491
2022-08-26,1.0911473418780278,0.990580728127367,-0.03440192562859057
2022-08-29,1.0979278974954394,0.9849917364024269,-0.0284015522637322
2022-08-30,1.10686883124093,0.9753620483839617,-0.020489377549665733
2022-08-31,1.1147564050481036,0.9676045158881029,-0.013509361389281382
2022-09-01,1.111968521002617,0.9701266901594001,-0.015976466758625296
2022-09-02,1.1227769021212113,0.9602784165554965,-0.006411716339837614
2022-09-06,1.1227494878895872,0.9558063197057431,-0.00643597624338188
2022-09-07,1.130381061879243,0.9720168622543653,0.0
2022-09-08,1.1430474034499851,0.9816355672589059,0.0
2022-09-09,1.1429454712748293,0.9969015179711421,-8.917580744960407e-05
2022-09-12,1.1441968457091065,1.0062678714724902,0.0
2022-09-13,1.1024400980793856,0.9609614402758693,-0.036494374011180275
2022-09-14,1.099747553547577,0.9678214855250756,-0.038847591940338266
2022-09-15,1.1118922321028826,0.9580433871467017,-0.02823344053723853
2022-09-16,1.116650012749845,0.9515151246385181,-0.024075256860360827
2022-09-19,1.1099281239164573,0.957173953819401,-0.02995002295379634
2022-09-20,1.1253277463705886,0.9432002318256516,-0.01649113035862626
2022-09-21,1.1266106335299375,0.9269311239425084,-0.015369918423669526
2022-09-22,1.1326765656747622,0.917985398649701,-0.010068442399178923
2022-09-23,1.148888270283458,0.8993674586934576,0.0
2022-09-26,1.15463667565593,0.8886302764340157,0.0
2022-09-27,1.1563597534671737,0.8874695243073774,0.0
2022-09-28,1.1464496531666561,0.9070209272493578,-0.008570084068390993
2022-09-29,1.1482484120348062,0.8870524005020615,-0.007014548377394458
2022-09-30,1.1553558890538884,0.8709084445093812,-0.0008681246560815481
2022-10-03,1.1539613709443655,0.8929209774498957,-0.002074079900841408
2022-10-04,1.156773413761242,0.9247128954355626,0.0
2022-10-05,1.1563353867273982,0.9249885221757869,-0.0003786627775439477
2022-10-06,1.1565496683872,0.9177733787649573,-0.00019342195401461648
2022-10-07,1.1443794484220577,0.8910190609762282,-0.010714255005987106
2022-10-10,1.1334111041556223,0.8808657910619236,-0.020196098326341394
2022-10-11,1.1250417967871917,0.8729170911032367,-0.02743114303679839
2022-10-12,1.1208361227625885,0.8744935260848026,-0.03106683691994927
2022-10-13,1.1114547367044398,0.899116418124853,-0.03917679687109055
2022-10-14,1.1191799915719296,0.880833953570475,-0.0324985185016291
2022-10-17,1.1298505485672385,0.9041948678911783,-0.023274104395660244
2022-10-18,1.1361680794540636,0.9138267362830549,-0.017812766149405412
2022-10-19,1.1320120206710877,0.9124026542615091,-0.021405568969330546
2022-10-20,1.1319691366890188,0.9092218623463495,-0.021442641036823473
2022-10-21,1.141405490021063,0.9339558771567678,-0.013285163332212302
2022-10-24,1.1462436967473795,0.9422571825856557,-0.009102661669604939
2022-10-25,1.151664917751101,0.9584164041920749,-0.004416159594756608
2022-10-26,1.162972296685343,0.9560722107938366,0.0
2022-10-27,1.170994442295704,0.9502469226456874,0.0
2022-10-28,1.1727399418948392,0.9719336192911615,0.0
2022-10-31,1.172186181181382,0.9636625099386357,-0.0004721939567969846
2022-11-01,1.1794321860731711,0.9651395208782747,0.0
2022-11-02,1.1767970603457403,0.9427095405796119,-0.0022342325048838596
2022-11-03,1.1820311326365098,0.9360771563481158,0.0
2022-11-04,1.1816284375983064,0.9514169258228968,-0.0003406805684594838
2022-11-07,1.1713984133567137,0.962359023941534,-0.008995295458995245
2022-11-08,1.167642520028193,0.9683716987849685,-0.012172786495245003
2022-11-09,1.168580088888964,0.945893527007577,-0.011379601920927018
2022-11-10,1.159701244570177,1.0004247122408991,-0.018891116697177135
2022-11-11,1.1755885361806635,1.0143851105948958,-0.005450445659139436
2022-11-14,1.1678441470576393,1.0093662510430628,-0.012002209744870762
2022-11-15,1.1795426013652535,1.0206551876838788,-0.002105300954049927
2022-11-16,1.1645068714393227,1.0064273071211516,-0.014825549609763122
2022-11-17,1.159186080187164,1.0046837308177923,-0.019326946489463537
2022-11-18,1.1583963721978856,1.0074930950900833,-0.019995040558624777
2022-11-21,1.1582520103174578,1.0011959963384889,-0.0201171709124216
2022-11-22,1.153026877871325,1.015930560738502,-0.02453764030773964
2022-11-23,1.1588820318127335,1.0229122356768956,-0.01958417184168615
2022-11-25,1.157297839981277,1.022319088511425,-0.02092440035827603
2022-11-28,1.138397180023942,1.0068018777812449,-0.03691438525417057
2022-11-29,1.1265004919603459,1.0056114476816338,-0.04697900008124434
2022-11-30,1.1259372417143658,1.0369442093592465,-0.047455510581203675
2022-12-01,1.1297741330476538,1.0336284731024765,-0.04420949511904748
2022-12-02,1.133374387761862,1.0305219029201043,-0.04116367456931469
2022-12-05,1.1252324383090313,1.0112211963758808,-0.04805177525298299
2022-12-06,1.1131940571230454,0.9944532590767935,-0.0582362626608014
2022-12-07,1.1135960347212264,0.9920654339778086,-0.057896189047609625
2022-12-08,1.1121628983849035,1.000197878219724,-0.05910862440295117
2022-12-09,1.1108473145621707,0.9943581538075208,-0.06022161016653116
2022-12-12,1.1046375777226107,1.008186938331702,-0.0654750562629205
2022-12-13,1.0987298436691975,1.014427049516127,-0.07047300757765118
2022-12-14,1.1080942065729589,1.0086959641715285,-0.06255074339593347
2022-12-15,1.0903989182666518,0.9817406591202047,-0.07752098218045511
2022-12-16,1.095230302326537,0.9711793616313074,-0.07343362447346402
2022-12-19,1.1081237304019487,0.9631513868866207,-0.0625257661951013
2022-12-20,1.1090970194589733,0.9637125992673643,-0.06170236228453441
2022-12-21,1.0907078998968207,0.9806175699632522,-0.07725958328694227
2022-12-22,1.102457878894108,0.9633696814972007,-0.06731908453622071
2022-12-23,1.1004158624131808,0.9689626811919865,-0.06904663334990757
2022-12-27,1.1216973719523957,0.9632688708358453,-0.051042446360562654
2022-12-28,1.1246074854992176,0.9530045147946138,-0.04858048620869171
2022-12-29,1.1040538761008423,0.971346250837411,-0.06596886865554885
2022-12-30,1.1039205597635724,0.9709480922793935,-0.06608165446430547
2023-01-03,1.1033685994836906,0.9710169315734576,-0.06654861363707332
2023-01-04,1.046270540183147,0.9859906981042854,-0.11485365207813958
2023-01-05,1.0632883622300002,0.977904716697913,-0.10045655070154957
2023-01-06,1.0700881941923985,1.0013549973830165,-0.09470388330163826
2023-01-09,1.0616544608500194,1.0025093074232458,-0.10183883356607659
2023-01-10,1.0661430800113374,1.0106011459380546,-0.0980414554451583
2023-01-11,1.0678377140423823,1.0213571268150787,-0.09660779267244868
2023-01-12,1.0687457527275899,1.0278685563163252,-0.09583959066817294
2023-01-13,1.070378636789304,1.0308393151737452,-0.09445816845632982
2023-01-17,1.0726861986737815,1.028124142263367,-0.09250596785791543
2023-01-18,1.0746275971016486,1.0118101659245526,-0.09086354205857394
2023-01-19,1.0774136163536132,1.0025106102273291,-0.08850656585461347
